state,county,party_x,DEM_votes,party_y,REP_votes
Michigan,Sanilac,REP,16194,DEM,5966
Michigan,Schoolcraft,REP,3090,DEM,1589
Michigan,Shiawassee,REP,23154,DEM,15371
Michigan,Tuscola,REP,20310,DEM,8713
Michigan,Van Buren,REP,21591,DEM,16800
Michigan,Washtenaw,REP,56241,DEM,157130
Michigan,Wayne,REP,264149,DEM,587074
Michigan,Wexford,REP,12102,DEM,5838
Minnesota,Aitkin,REP,6258,DEM,3607
Minnesota,Anoka,REP,104903,DEM,100892
Minnesota,Becker,REP,12452,DEM,6592
Minnesota,Beltrami,REP,12188,DEM,11426
Minnesota,Benton,REP,14382,DEM,7281
Minnesota,Big Stone,REP,1862,DEM,1052
Minnesota,Blue Earth,REP,16731,DEM,18330
Minnesota,Brown,REP,9550,DEM,4750
Minnesota,Carlton,REP,9787,DEM,10094
Minnesota,Carver,REP,34012,DEM,30770
Minnesota,Cass,REP,11621,DEM,6342
Minnesota,Chippewa,REP,4250,DEM,2226
Minnesota,Chisago,REP,21915,DEM,11803
Minnesota,Clay,REP,15031,DEM,16345
Minnesota,Clearwater,REP,3371,DEM,1258
Minnesota,Cook,REP,1203,DEM,2496
Minnesota,Cottonwood,REP,4165,DEM,1834
Minnesota,Crow Wing,REP,25676,DEM,13726
Minnesota,Dakota,REP,109183,DEM,145510
Minnesota,Dodge,REP,7774,DEM,4074
Minnesota,Douglas,REP,15799,DEM,7868
Minnesota,Faribault,REP,5191,DEM,2531
Minnesota,Fillmore,REP,7301,DEM,4551
Minnesota,Freeborn,REP,9578,DEM,6889
Minnesota,Goodhue,REP,16052,DEM,11805
Minnesota,Grant,REP,2269,DEM,1300
Minnesota,Hennepin,REP,205966,DEM,532608
Minnesota,Houston,REP,6334,DEM,4851
Minnesota,Hubbard,REP,8202,DEM,4462
Minnesota,Isanti,REP,16491,DEM,7138
Minnesota,Itasca,REP,15239,DEM,10787
Minnesota,Jackson,REP,3948,DEM,1745
Minnesota,Kanabec,REP,6278,DEM,2774
Minnesota,Kandiyohi,REP,14437,DEM,8440
Minnesota,Kittson,REP,1546,DEM,1006
Minnesota,Koochiching,REP,4131,DEM,2657
Minnesota,Lac qui Parle,REP,2527,DEM,1445
Minnesota,Lake,REP,3392,DEM,3646
Minnesota,Lake of the Woods,REP,1704,DEM,671
Minnesota,Le Sueur,REP,10775,DEM,5671
Minnesota,Lincoln,REP,2120,DEM,937
Minnesota,Lyon,REP,7979,DEM,4630
Minnesota,McLeod,REP,13986,DEM,6413
Minnesota,Mahnomen,REP,1143,DEM,1112
Minnesota,Marshall,REP,3721,DEM,1295
Minnesota,Martin,REP,7476,DEM,3304
Minnesota,Meeker,REP,9358,DEM,3867
Minnesota,Mille Lacs,REP,9953,DEM,4403
Minnesota,Morrison,REP,14819,DEM,4367
Minnesota,Mower,REP,10067,DEM,8997
Minnesota,Murray,REP,3363,DEM,1449
Minnesota,Nicollet,REP,9018,DEM,9622
Minnesota,Nobles,REP,5598,DEM,2928
Minnesota,Norman,REP,1954,DEM,1404
Minnesota,Olmsted,REP,39692,DEM,49492
Minnesota,Otter Tail,REP,23794,DEM,11940
Minnesota,Pennington,REP,4532,DEM,2568
Minnesota,Pine,REP,10256,DEM,5416
Minnesota,Pipestone,REP,3553,DEM,1306
Minnesota,Polk,REP,9857,DEM,5435
Minnesota,Pope,REP,4413,DEM,2478
Minnesota,Ramsey,REP,77324,DEM,211362
Minnesota,Red Lake,REP,1450,DEM,689
Minnesota,Redwood,REP,5775,DEM,2358
Minnesota,Renville,REP,5465,DEM,2497
Minnesota,Rice,REP,17463,DEM,17402
Minnesota,Rock,REP,3580,DEM,1554
Minnesota,Roseau,REP,6065,DEM,2188
Minnesota,St. Louis,REP,49214,DEM,67836
Minnesota,Scott,REP,45871,DEM,40037
Minnesota,Sherburne,REP,36221,DEM,18065
Minnesota,Sibley,REP,5864,DEM,2417
Minnesota,Stearns,REP,50960,DEM,31883
Minnesota,Steele,REP,12656,DEM,7917
Minnesota,Stevens,REP,3044,DEM,1921
Minnesota,Swift,REP,3316,DEM,1784
Minnesota,Todd,REP,9755,DEM,3286
Minnesota,Traverse,REP,1173,DEM,662
Minnesota,Wabasha,REP,8153,DEM,4696
Minnesota,Wadena,REP,5520,DEM,2023
Minnesota,Waseca,REP,6624,DEM,3496
Minnesota,Washington,REP,73764,DEM,89164
Minnesota,Watonwan,REP,3103,DEM,1987
Minnesota,Wilkin,REP,2333,DEM,1027
Minnesota,Winona,REP,13227,DEM,13333
Minnesota,Wright,REP,53565,DEM,30854
Minnesota,Yellow Medicine,REP,3734,DEM,1685
Mississippi,Adams,REP,5222,DEM,6914
Mississippi,Alcorn,REP,12818,DEM,2782
Mississippi,Amite,REP,4503,DEM,2620
Mississippi,Attala,REP,5178,DEM,3542
Mississippi,Benton,REP,2570,DEM,1679
Mississippi,Bolivar,REP,4260,DEM,7203
Mississippi,Calhoun,REP,4625,DEM,1902
Mississippi,Carroll,REP,3257,DEM,1203
Mississippi,Chickasaw,REP,4175,DEM,3810
Mississippi,Choctaw,REP,3001,DEM,1185
Mississippi,Claiborne,REP,603,DEM,3772
Mississippi,Clarke,REP,5372,DEM,2815
Mississippi,Clay,REP,4181,DEM,5844
Mississippi,Coahoma,REP,2400,DEM,6130
Mississippi,Copiah,REP,6250,DEM,6470
Mississippi,Covington,REP,5811,DEM,3382
Mississippi,DeSoto,REP,45788,DEM,27733
Mississippi,Forrest,REP,17290,DEM,13756
Mississippi,Franklin,REP,2923,DEM,1480
Mississippi,George,REP,9713,DEM,1218
Mississippi,Greene,REP,4794,DEM,966
Mississippi,Grenada,REP,4889,DEM,2866
Mississippi,Hancock,REP,16132,DEM,4504
Mississippi,Harrison,REP,46822,DEM,27728
Mississippi,Hinds,REP,21242,DEM,59192
Mississippi,Holmes,REP,1196,DEM,5182
Mississippi,Humphreys,REP,1115,DEM,2994
Mississippi,Issaquena,REP,308,DEM,355
Mississippi,Itawamba,REP,9374,DEM,1230
Mississippi,Jackson,REP,32563,DEM,12061
Mississippi,Jasper,REP,4302,DEM,4341
Mississippi,Jefferson,REP,529,DEM,3325
Mississippi,Jefferson Davis,REP,2534,DEM,3599
Mississippi,Jones,REP,21226,DEM,8517
Mississippi,Kemper,REP,1787,DEM,2887
Mississippi,Lafayette,REP,12949,DEM,10070
Mississippi,Lamar,REP,20704,DEM,7340
Mississippi,Lauderdale,REP,17967,DEM,12960
Mississippi,Lawrence,REP,4254,DEM,2240
Mississippi,Leake,REP,5228,DEM,3897
Mississippi,Lee,REP,21297,DEM,9910
Mississippi,Leflore,REP,2623,DEM,5444
Mississippi,Lincoln,REP,11596,DEM,5040
Mississippi,Lowndes,REP,13800,DEM,13087
Mississippi,Madison,REP,26188,DEM,18931
Mississippi,Marion,REP,8273,DEM,3787
Mississippi,Marshall,REP,6591,DEM,6283
Mississippi,Monroe,REP,9677,DEM,4565
Mississippi,Montgomery,REP,2917,DEM,2121
Mississippi,Neshoba,REP,8311,DEM,3247
Mississippi,Newton,REP,6997,DEM,3075
Mississippi,Noxubee,REP,1240,DEM,4040
Mississippi,Oktibbeha,REP,8972,DEM,10257
Mississippi,Panola,REP,8060,DEM,7403
Mississippi,Pearl River,REP,19595,DEM,4148
Mississippi,Perry,REP,4500,DEM,1362
Mississippi,Pike,REP,8479,DEM,8646
Mississippi,Pontotoc,REP,11550,DEM,2614
Mississippi,Prentiss,REP,8312,DEM,2139
Mississippi,Quitman,REP,1020,DEM,2138
Mississippi,Rankin,REP,50895,DEM,18847
Mississippi,Scott,REP,6285,DEM,4330
Mississippi,Sharkey,REP,688,DEM,1465
Mississippi,Simpson,REP,7635,DEM,4037
Mississippi,Smith,REP,6458,DEM,1791
Mississippi,Stone,REP,5239,DEM,1208
Mississippi,Sunflower,REP,2784,DEM,6741
Mississippi,Tallahatchie,REP,2488,DEM,3105
Mississippi,Tate,REP,8707,DEM,4183
Mississippi,Tippah,REP,8054,DEM,1937
Mississippi,Tishomingo,REP,7854,DEM,1050
Mississippi,Tunica,REP,926,DEM,2580
Mississippi,Union,REP,10373,DEM,2160
Mississippi,Walthall,REP,3426,DEM,2236
Mississippi,Warren,REP,10236,DEM,10681
Mississippi,Washington,REP,4114,DEM,6218
Mississippi,Wayne,REP,6307,DEM,3624
Mississippi,Webster,REP,4291,DEM,1043
Mississippi,Wilkinson,REP,1311,DEM,2730
Mississippi,Winston,REP,5084,DEM,4009
Mississippi,Yalobusha,REP,3671,DEM,2785
Mississippi,Yazoo,REP,4370,DEM,4533
Missouri,Adair,REP,6391,DEM,3705
Missouri,Andrew,REP,7256,DEM,2351
Missouri,Atchison,REP,2199,DEM,564
Missouri,Audrain,REP,7727,DEM,2703
Missouri,Barry,REP,12425,DEM,2948
Missouri,Barton,REP,5168,DEM,844
Missouri,Bates,REP,6595,DEM,1672
Missouri,Benton,REP,8106,DEM,2179
Missouri,Bollinger,REP,5162,DEM,749
Missouri,Boone,REP,38596,DEM,49999
Missouri,Buchanan,REP,22450,DEM,13445
Missouri,Butler,REP,14599,DEM,3301
Missouri,Caldwell,REP,3725,DEM,897
Missouri,Callaway,REP,14812,DEM,5868
Missouri,Camden,REP,18825,DEM,5640
Missouri,Cape Girardeau,REP,28873,DEM,10738
Missouri,Carroll,REP,3706,DEM,785
Missouri,Carter,REP,2451,DEM,418
Missouri,Cass,REP,37172,DEM,19035
Missouri,Cedar,REP,5786,DEM,1143
Missouri,Chariton,REP,3109,DEM,916
Missouri,Christian,REP,34904,DEM,11126
Missouri,Clark,REP,2672,DEM,678
Missouri,Clay,REP,64583,DEM,59519
Missouri,Clinton,REP,7789,DEM,2894
Missouri,Cole,REP,26066,DEM,12687
Missouri,Cooper,REP,6272,DEM,2249
Missouri,Crawford,REP,8725,DEM,2113
Missouri,Dade,REP,3414,DEM,656
Missouri,Dallas,REP,6620,DEM,1380
Missouri,Daviess,REP,3077,DEM,740
Missouri,DeKalb,REP,3827,DEM,930
Missouri,Dent,REP,5987,DEM,1056
Missouri,Douglas,REP,5896,DEM,1012
Missouri,Dunklin,REP,8135,DEM,2200
Missouri,Franklin,REP,38034,DEM,14561
Missouri,Gasconade,REP,6222,DEM,1601
Missouri,Gentry,REP,2580,DEM,613
Missouri,Greene,REP,81312,DEM,53307
Missouri,Grundy,REP,3585,DEM,799
Missouri,Harrison,REP,3198,DEM,597
Missouri,Henry,REP,8019,DEM,2615
Missouri,Hickory,REP,3965,DEM,1054
Missouri,Holt,REP,1976,DEM,338
Missouri,Howard,REP,3552,DEM,1412
Missouri,Howell,REP,15174,DEM,3214
Missouri,Iron,REP,3596,DEM,945
Missouri,Jackson,REP,125897,DEM,198031
Missouri,Jasper,REP,37714,DEM,13539
Missouri,Jefferson,REP,77021,DEM,37507
Missouri,Johnson,REP,15468,DEM,6961
Missouri,Knox,REP,1486,DEM,340
Missouri,Laclede,REP,13755,DEM,2779
Missouri,Lafayette,REP,12262,DEM,4470
Missouri,Lawrence,REP,14421,DEM,3214
Missouri,Lewis,REP,3541,DEM,984
Missouri,Lincoln,REP,21702,DEM,6553
Missouri,Linn,REP,4344,DEM,1274
Missouri,Livingston,REP,5266,DEM,1409
Missouri,McDonald,REP,7465,DEM,1437
Missouri,Macon,REP,6075,DEM,1661
Missouri,Madison,REP,4581,DEM,1017
Missouri,Maries,REP,3890,DEM,814
Missouri,Marion,REP,9910,DEM,3201
Missouri,Mercer,REP,1541,DEM,222
Missouri,Miller,REP,10175,DEM,2038
Missouri,Mississippi,REP,3537,DEM,1178
Missouri,Moniteau,REP,5738,DEM,1307
Missouri,Monroe,REP,3466,DEM,931
Missouri,Montgomery,REP,4457,DEM,1206
Missouri,Morgan,REP,7439,DEM,1924
Missouri,New Madrid,REP,5447,DEM,1748
Missouri,Newton,REP,22090,DEM,5793
Missouri,Nodaway,REP,6855,DEM,2849
Missouri,Oregon,REP,3847,DEM,823
Missouri,Osage,REP,6341,DEM,1031
Missouri,Ozark,REP,4064,DEM,752
Missouri,Pemiscot,REP,4116,DEM,1556
Missouri,Perry,REP,7634,DEM,1661
Missouri,Pettis,REP,13835,DEM,4776
Missouri,Phelps,REP,13438,DEM,5619
Missouri,Pike,REP,5856,DEM,1717
Missouri,Platte,REP,29251,DEM,28111
Missouri,Polk,REP,11849,DEM,2883
Missouri,Pulaski,REP,10326,DEM,3735
Missouri,Putnam,REP,1984,DEM,361
Missouri,Ralls,REP,4396,DEM,1205
Missouri,Randolph,REP,8018,DEM,2485
Missouri,Ray,REP,8328,DEM,3107
Missouri,Reynolds,REP,2733,DEM,529
Missouri,Ripley,REP,4838,DEM,833
Missouri,St. Charles,REP,128193,DEM,89346
Missouri,St. Clair,REP,3930,DEM,988
Missouri,Ste. Genevieve,REP,6627,DEM,2713
Missouri,St. Francois,REP,20506,DEM,7044
Missouri,St. Louis,REP,196808,DEM,322802
Missouri,Saline,REP,6447,DEM,2903
Missouri,Schuyler,REP,1606,DEM,373
Missouri,Scotland,REP,1560,DEM,387
Missouri,Scott,REP,13769,DEM,3753
Missouri,Shannon,REP,3164,DEM,706
Missouri,Shelby,REP,2699,DEM,592
Missouri,Stoddard,REP,11460,DEM,1814
Missouri,Stone,REP,14716,DEM,3486
Missouri,Sullivan,REP,1974,DEM,478
Missouri,Taney,REP,20426,DEM,5325
Missouri,Texas,REP,9478,DEM,1716
Missouri,Vernon,REP,7135,DEM,1902
Missouri,Warren,REP,13222,DEM,4769
Missouri,Washington,REP,8046,DEM,1804
Missouri,Wayne,REP,4984,DEM,844
Missouri,Webster,REP,14874,DEM,3572
Missouri,Worth,REP,877,DEM,215
Missouri,Wright,REP,7452,DEM,1167
Missouri,St. Louis city,REP,21185,DEM,108385
Montana,Beaverhead,REP,3923,DEM,1608
Montana,Big Horn,REP,2207,DEM,2491
Montana,Blaine,REP,1469,DEM,1589
Montana,Broadwater,REP,3173,DEM,835
Montana,Carbon,REP,4468,DEM,2421
Montana,Carter,REP,775,DEM,74
Montana,Cascade,REP,23314,DEM,15456
Montana,Chouteau,REP,1888,DEM,988
Montana,Custer,REP,4205,DEM,1514
Montana,Daniels,REP,799,DEM,195
Montana,Dawson,REP,3758,DEM,962
Montana,Deer Lodge,REP,2186,DEM,2562
Montana,Fallon,REP,1375,DEM,172
Montana,Fergus,REP,4869,DEM,1496
Montana,Flathead,REP,38321,DEM,20274
Montana,Gallatin,REP,31696,DEM,37044
Montana,Garfield,REP,764,DEM,41
Montana,Glacier,REP,1884,DEM,3610
Montana,Golden Valley,REP,414,DEM,78
Montana,Granite,REP,1419,DEM,638
Montana,Hill,REP,3957,DEM,2981
Montana,Jefferson,REP,5345,DEM,2625
Montana,Judith Basin,REP,1040,DEM,275
Montana,Lake,REP,9322,DEM,6916
Montana,Lewis and Clark,REP,21409,DEM,19743
Montana,Liberty,REP,821,DEM,249
Montana,Lincoln,REP,8672,DEM,2835
Montana,McCone,REP,956,DEM,155
Montana,Madison,REP,4191,DEM,1771
Montana,Meagher,REP,833,DEM,258
Montana,Mineral,REP,1828,DEM,686
Montana,Missoula,REP,26347,DEM,43357
Montana,Musselshell,REP,2423,DEM,413
Montana,Park,REP,6025,DEM,5280
Montana,Petroleum,REP,298,DEM,39
Montana,Phillips,REP,1936,DEM,416
Montana,Pondera,REP,2031,DEM,903
Montana,Powder River,REP,970,DEM,154
Montana,Powell,REP,2347,DEM,752
Montana,Prairie,REP,603,DEM,126
Montana,Ravalli,REP,19114,DEM,8763
Montana,Richland,REP,4800,DEM,875
Montana,Roosevelt,REP,1996,DEM,1910
Montana,Rosebud,REP,2486,DEM,1199
Montana,Sanders,REP,5660,DEM,1820
Montana,Sheridan,REP,1403,DEM,574
Montana,Silver Bow,REP,7745,DEM,10392
Montana,Stillwater,REP,4462,DEM,1156
Montana,Sweet Grass,REP,1840,DEM,549
Montana,Teton,REP,2608,DEM,1007
Montana,Toole,REP,1596,DEM,467
Montana,Treasure,REP,373,DEM,78
Montana,Valley,REP,3135,DEM,1030
Montana,Wheatland,REP,823,DEM,225
Montana,Wibaux,REP,516,DEM,77
Montana,Yellowstone,REP,50772,DEM,30679
Nebraska,Adams,REP,10085,DEM,4213
Nebraska,Antelope,REP,3093,DEM,452
Nebraska,Arthur,REP,260,DEM,21
Nebraska,Banner,REP,362,DEM,43
Nebraska,Blaine,REP,280,DEM,35
Nebraska,Boone,REP,2653,DEM,499
Nebraska,Box Butte,REP,4002,DEM,1051
Nebraska,Boyd,REP,1010,DEM,135
Nebraska,Brown,REP,1470,DEM,191
Nebraska,Buffalo,REP,16640,DEM,6350
Nebraska,Burt,REP,2580,DEM,1063
Nebraska,Butler,REP,3526,DEM,869
Nebraska,Cass,REP,10121,DEM,4737
Nebraska,Cedar,REP,4174,DEM,725
Nebraska,Chase,REP,1740,DEM,226
Nebraska,Cherry,REP,2844,DEM,373
Nebraska,Cheyenne,REP,3813,DEM,855
Nebraska,Clay,REP,2848,DEM,632
Nebraska,Colfax,REP,2636,DEM,1025
Nebraska,Cuming,REP,3507,DEM,870
Nebraska,Custer,REP,4996,DEM,768
Nebraska,Dakota,REP,3926,DEM,2744
Nebraska,Dawes,REP,2931,DEM,1082
Nebraska,Dawson,REP,6524,DEM,2497
Nebraska,Deuel,REP,871,DEM,141
Nebraska,Dixon,REP,2335,DEM,651
Nebraska,Dodge,REP,10963,DEM,5526
Nebraska,Douglas,REP,117398,DEM,148058
Nebraska,Dundy,REP,883,DEM,105
Nebraska,Fillmore,REP,2359,DEM,693
Nebraska,Franklin,REP,1434,DEM,276
Nebraska,Frontier,REP,1229,DEM,189
Nebraska,Furnas,REP,2163,DEM,399
Nebraska,Gage,REP,7445,DEM,3385
Nebraska,Garden,REP,1016,DEM,161
Nebraska,Garfield,REP,925,DEM,133
Nebraska,Gosper,REP,893,DEM,215
Nebraska,Grant,REP,375,DEM,20
Nebraska,Greeley,REP,1016,DEM,229
Nebraska,Hall,REP,16189,DEM,7681
Nebraska,Hamilton,REP,4297,DEM,1117
Nebraska,Harlan,REP,1615,DEM,282
Nebraska,Hayes,REP,494,DEM,34
Nebraska,Hitchcock,REP,1264,DEM,175
Nebraska,Holt,REP,4769,DEM,686
Nebraska,Hooker,REP,376,DEM,59
Nebraska,Howard,REP,2786,DEM,648
Nebraska,Jefferson,REP,2616,DEM,1016
Nebraska,Johnson,REP,1518,DEM,647
Nebraska,Kearney,REP,2822,DEM,701
Nebraska,Keith,REP,3544,DEM,763
Nebraska,Keya Paha,REP,476,DEM,49
Nebraska,Kimball,REP,1553,DEM,267
Nebraska,Knox,REP,3721,DEM,905
Nebraska,Lancaster,REP,70092,DEM,82293
Nebraska,Lincoln,REP,13071,DEM,3692
Nebraska,Logan,REP,407,DEM,38
Nebraska,Loup,REP,370,DEM,75
Nebraska,McPherson,REP,275,DEM,17
Nebraska,Madison,REP,11678,DEM,3393
Nebraska,Merrick,REP,3407,DEM,740
Nebraska,Morrill,REP,2113,DEM,386
Nebraska,Nance,REP,1437,DEM,359
Nebraska,Nemaha,REP,2428,DEM,921
Nebraska,Nuckolls,REP,1857,DEM,409
Nebraska,Otoe,REP,5649,DEM,2490
Nebraska,Pawnee,REP,1071,DEM,322
Nebraska,Perkins,REP,1321,DEM,199
Nebraska,Phelps,REP,4157,DEM,752
Nebraska,Pierce,REP,3462,DEM,480
Nebraska,Platte,REP,11827,DEM,3208
Nebraska,Polk,REP,2286,DEM,527
Nebraska,Red Willow,REP,4525,DEM,811
Nebraska,Richardson,REP,3073,DEM,996
Nebraska,Rock,REP,744,DEM,84
Nebraska,Saline,REP,3631,DEM,1986
Nebraska,Sarpy,REP,51518,DEM,41029
Nebraska,Saunders,REP,9108,DEM,3331
Nebraska,Scotts Bluff,REP,10952,DEM,4196
Nebraska,Seward,REP,6490,DEM,2438
Nebraska,Sheridan,REP,2292,DEM,340
Nebraska,Sherman,REP,1322,DEM,343
Nebraska,Sioux,REP,642,DEM,72
Nebraska,Stanton,REP,2561,DEM,532
Nebraska,Thayer,REP,2308,DEM,624
Nebraska,Thomas,REP,377,DEM,45
Nebraska,Thurston,REP,1180,DEM,1122
Nebraska,Valley,REP,1901,DEM,412
Nebraska,Washington,REP,8583,DEM,3554
Nebraska,Wayne,REP,3055,DEM,1022
Nebraska,Webster,REP,1511,DEM,335
Nebraska,Wheeler,REP,438,DEM,59
Nebraska,York,REP,5296,DEM,1619
Nevada,Churchill,REP,9372,DEM,3051
Nevada,Clark,REP,430930,DEM,521852
Nevada,Douglas,REP,21630,DEM,11571
Nevada,Elko,REP,16741,DEM,4557
Nevada,Esmeralda,REP,400,DEM,74
Nevada,Eureka,REP,895,DEM,105
Nevada,Humboldt,REP,5877,DEM,1689
Nevada,Lander,REP,2198,DEM,496
Nevada,Lincoln,REP,2067,DEM,330
Nevada,Lyon,REP,20914,DEM,8473
Nevada,Mineral,REP,1423,DEM,829
Nevada,Nye,REP,17528,DEM,7288
Nevada,Pershing,REP,1731,DEM,547
Nevada,Storey,REP,1908,DEM,902
Nevada,Washoe,REP,116760,DEM,128128
Nevada,White Pine,REP,3403,DEM,859
Nevada,Carson,REP,16113,DEM,12735
New Hampshire,Alton,REP,2420,DEM,1438
New Hampshire,Barnstead,REP,1698,DEM,1150
New Hampshire,Belmont,REP,2365,DEM,1609
New Hampshire,Center Harbor,REP,407,DEM,379
New Hampshire,Gilford,REP,2748,DEM,2508
New Hampshire,Gilmanton,REP,1423,DEM,1020
New Hampshire,Laconia,REP,4642,DEM,4141
New Hampshire,Meredith,REP,2208,DEM,2139
New Hampshire,New Hampton,REP,810,DEM,697
New Hampshire,Sanbornton,REP,1134,DEM,875
New Hampshire,Tilton,REP,1044,DEM,938
New Hampshire,Albany,REP,190,DEM,250
New Hampshire,Bartlett,REP,773,DEM,1374
New Hampshire,Brookfield,REP,315,DEM,218
New Hampshire,Chatham,REP,130,DEM,106
New Hampshire,Conway,REP,2465,DEM,3411
New Hampshire,Eaton,REP,117,DEM,188
New Hampshire,Effingham,REP,526,DEM,391
New Hampshire,Freedom,REP,538,DEM,538
New Hampshire,Harts Location,REP,20,DEM,23
New Hampshire,Jackson,REP,212,DEM,567
New Hampshire,Madison,REP,760,DEM,926
New Hampshire,Moultonborough,REP,1997,DEM,1605
New Hampshire,Ossipee,REP,1487,DEM,965
New Hampshire,Sandwich,REP,413,DEM,718
New Hampshire,Tamworth,REP,838,DEM,899
New Hampshire,Tuftonboro,REP,1012,DEM,875
New Hampshire,Wakefield,REP,1986,DEM,1240
New Hampshire,Wolfeboro,REP,2371,DEM,2355
New Hampshire,Alstead,REP,477,DEM,684
New Hampshire,Chesterfield,REP,958,DEM,1390
New Hampshire,Dublin,REP,404,DEM,687
New Hampshire,Fitzwilliam,REP,682,DEM,666
New Hampshire,Gilsum,REP,263,DEM,240
New Hampshire,Harrisville,REP,201,DEM,553
New Hampshire,Hinsdale,REP,829,DEM,1048
New Hampshire,Jaffrey,REP,1410,DEM,1528
New Hampshire,Keene,REP,3764,DEM,8966
New Hampshire,Marlborough,REP,441,DEM,806
New Hampshire,Marlow,REP,207,DEM,277
New Hampshire,Nelson,REP,164,DEM,275
New Hampshire,Richmond,REP,413,DEM,292
New Hampshire,Rindge,REP,2144,DEM,1443
New Hampshire,Roxbury,REP,52,DEM,92
New Hampshire,Stoddard,REP,430,DEM,419
New Hampshire,Sullivan,REP,186,DEM,216
New Hampshire,Surry,REP,252,DEM,307
New Hampshire,Swanzey,REP,1763,DEM,2008
New Hampshire,Troy,REP,583,DEM,509
New Hampshire,Walpole,REP,834,DEM,1470
New Hampshire,Westmoreland,REP,453,DEM,660
New Hampshire,Winchester,REP,988,DEM,986
New Hampshire,Berlin,REP,1852,DEM,2147
New Hampshire,Carroll,REP,267,DEM,266
New Hampshire,Clarksville,REP,108,DEM,72
New Hampshire,Colebrook,REP,630,DEM,418
New Hampshire,Columbia,REP,235,DEM,114
New Hampshire,Dalton,REP,295,DEM,231
New Hampshire,Dixville,REP,0,DEM,5
New Hampshire,Dummer,REP,113,DEM,67
New Hampshire,Errol,REP,148,DEM,74
New Hampshire,Gorham,REP,748,DEM,906
New Hampshire,Jefferson,REP,394,DEM,257
New Hampshire,Lancaster,REP,874,DEM,817
New Hampshire,Milan,REP,437,DEM,345
New Hampshire,Millsfield,REP,16,DEM,5
New Hampshire,Northumberland,REP,614,DEM,424
New Hampshire,Pittsburg,REP,380,DEM,158
New Hampshire,Randolph,REP,83,DEM,186
New Hampshire,Shelburne,REP,122,DEM,131
New Hampshire,Stark,REP,188,DEM,106
New Hampshire,Stewartstown,REP,291,DEM,117
New Hampshire,Stratford,REP,140,DEM,159
New Hampshire,Wentworth's Location,REP,13,DEM,4
New Hampshire,Whitefield,REP,669,DEM,631
New Hampshire,Alexandria,REP,616,DEM,440
New Hampshire,Ashland,REP,562,DEM,632
New Hampshire,Bath,REP,353,DEM,259
New Hampshire,Benton,REP,143,DEM,89
New Hampshire,Bethlehem,REP,620,DEM,1021
New Hampshire,Bridgewater,REP,472,DEM,364
New Hampshire,Bristol,REP,994,DEM,842
New Hampshire,Campton,REP,964,DEM,1120
New Hampshire,Canaan,REP,890,DEM,1162
New Hampshire,Dorchester,REP,124,DEM,105
New Hampshire,Easton,REP,64,DEM,167
New Hampshire,Ellsworth,REP,32,DEM,45
New Hampshire,Enfield,REP,930,DEM,1777
New Hampshire,Franconia,REP,248,DEM,542
New Hampshire,Grafton,REP,423,DEM,345
New Hampshire,Groton,REP,232,DEM,142
New Hampshire,Hanover,REP,841,DEM,6210
New Hampshire,Haverhill,REP,1180,DEM,925
New Hampshire,Hebron,REP,267,DEM,239
New Hampshire,Holderness,REP,569,DEM,890
New Hampshire,Landaff,REP,155,DEM,126
New Hampshire,Lebanon,REP,1954,DEM,5895
New Hampshire,Lincoln,REP,397,DEM,513
New Hampshire,Lisbon,REP,431,DEM,353
New Hampshire,Littleton,REP,1507,DEM,1557
New Hampshire,Lyman,REP,208,DEM,174
New Hampshire,Lyme,REP,218,DEM,1074
New Hampshire,Monroe,REP,309,DEM,227
New Hampshire,Orange,REP,110,DEM,80
New Hampshire,Orford,REP,269,DEM,539
New Hampshire,Piermont,REP,194,DEM,241
New Hampshire,Plymouth,REP,1123,DEM,2214
New Hampshire,Rumney,REP,527,DEM,410
New Hampshire,Sugar Hill,REP,153,DEM,316
New Hampshire,Thornton,REP,737,DEM,958
New Hampshire,Warren,REP,275,DEM,189
New Hampshire,Waterville,REP,127,DEM,238
New Hampshire,Wentworth,REP,323,DEM,280
New Hampshire,Woodstock,REP,364,DEM,480
New Hampshire,Amherst,REP,3208,DEM,4796
New Hampshire,Antrim,REP,779,DEM,761
New Hampshire,Bedford,REP,7052,DEM,7521
New Hampshire,Bennington,REP,424,DEM,395
New Hampshire,Brookline,REP,1647,DEM,1903
New Hampshire,Deering,REP,670,DEM,462
New Hampshire,Francestown,REP,534,DEM,592
New Hampshire,Goffstown,REP,5040,DEM,4967
New Hampshire,Greenfield,REP,466,DEM,529
New Hampshire,Greenville,REP,532,DEM,501
New Hampshire,Hancock,REP,408,DEM,875
New Hampshire,Hillsborough,REP,1722,DEM,1475
New Hampshire,Hollis,REP,2468,DEM,3277
New Hampshire,Hudson,REP,7744,DEM,6632
New Hampshire,Litchfield,REP,2824,DEM,2497
New Hampshire,Lyndeborough,REP,541,DEM,564
New Hampshire,Manchester,REP,22127,DEM,29464
New Hampshire,Mason,REP,535,DEM,380
New Hampshire,Merrimack,REP,7669,DEM,8725
New Hampshire,Milford,REP,4123,DEM,4644
New Hampshire,Mont Vernon,REP,730,DEM,1011
New Hampshire,Nashua,REP,17806,DEM,26770
New Hampshire,New Boston,REP,2036,DEM,1826
New Hampshire,New Ipswich,REP,2099,DEM,962
New Hampshire,Pelham,REP,5253,DEM,3480
